"Id.x","Id.y","CVEGEO","dist"
"Chapantongo_Neblinas","Chapantongo_Teneria","1301700180024800",0.140131578947368
"San Salvador_Ventoquipa","San Salvador_Teofani","1305400230013800",0.142834138486313
"Cuautepec de Hinojosa_San Pedro Gilo (Gilo)","Cuautepec de Hinojosa_San Isidro","1301601010205800",0.143830749354005
"Cuautepec de Hinojosa_San Pedro Gilo (Gilo)","Cuautepec de Hinojosa_San Isidro","1301600680046800",0.143830749354005
"Tenango de Doria_Amola De Ocampo","Tenango de Doria_El Damo","1306000100025800",0.14387077294686
"Xochiatipan_Santa Teresa","Xochiatipan_Santiago I","1307800310015800",0.143939393939394
"Tlahuelilpan_Tlahuiltepa","Tlahuelilpan_El Salitre","1307000190017800",0.144959318586321
"Agua Blanca de Iturbide_Vicente Guerrero","Agua Blanca de Iturbide_San Pedrito","1300400220026800",0.145353302611367
"San Agustín Tlaxiaca_San Agustin Tlaxiaca (Mexiquito)","San Agustín Tlaxiaca_San Miguel Tornacuxtla","1305200200023800",0.147886143187891
"San Agustín Tlaxiaca_San Agustin Tlaxiaca (Mexiquito)","San Agustín Tlaxiaca_San Miguel Tornacuxtla","1305200200023800",0.147886143187891
"San Agustín Tlaxiaca_San Agustin Tlaxiaca (Mexiquito)","San Agustín Tlaxiaca_San Miguel Tornacuxtla","1305200200023800",0.147886143187891
"San Agustín Tlaxiaca_San Agustin Tlaxiaca (Mexiquito)","San Agustín Tlaxiaca_San Miguel Tornacuxtla","1305200200023800",0.147886143187891
"Almoloya_Apan","Almoloya_Zopiloapan","1300700570047800",0.148448043184885
"Almoloya_Apan","Almoloya_Zopiloapan","1300700570047800",0.148448043184885
"Tenango de Doria_La Cuarta Manzana","Tenango de Doria_Las Juntas","1306000470025800",0.1489651416122
"Mineral del Chico_Colonia Tenhe","Mineral del Chico_Benito Juarez","130380024001A800",0.149032258064516
"Atlapexco_Santa Maria Amajac","Atlapexco_Samaria","130110053004A800",0.150560224089636
"Atlapexco_Calnali","Atlapexco_Xancaltitla","130110039004A800",0.151056255835668
"Ixmiquilpan_Barrio Fitzhi","Ixmiquilpan_Barrio Los Martinez","1303001470026800",0.151925708699902
"La Misión_Tetlapaya","La Misión_Zipatla","1304000580022800",0.153835569315445
"Jacala de Ledezma_Revolucion Mexicana","Jacala de Ledezma_Rancho Nuevo","1303100300061800",0.156874731874732
"Nicolás Flores_Loma Del Progreso","Nicolás Flores_Puerto De Higos","1304300460024800",0.158226495726496
"La Misión_Metepec","La Misión_Puertecito","1304000490022800",0.158823529411765
"San Salvador_Yolotepec","San Salvador_El Mothe","1305400390051800",0.158857482386894
"Eloxochitlán_San Miguel Regla","Eloxochitlán_La Cienega","130200021002A800",0.160622069917422
"Calnali_Santa Maria Amealco","Chapantongo_Santa Maria Amealco","1301700030039800",0.160916965352449
"Huazalingo_Huehuetla","Huazalingo_Ahuateno","1302600590019800",0.160964912280702
"El Arenal_Eloxochitlan","El Arenal_El Bocja","1300900020018800",0.161616161616162
"Huehuetla_Minas Viejas","Huehuetla_Tres Marias","1302701060016800",0.163780663780664
"Cardonal_Chapantongo","Cardonal_Cardonalito","130150041002A800",0.164583333333333
"Ajacuba_San Francisco Sacachichilco","Alfajayucan_San Francisco Sacachichilco","1300600310020800",0.165003950298068
"Atlapexco_Agua Limpia","Atlapexco_Atencuapa","130110003004A800",0.165413533834587
"Juárez Hidalgo_La Mision","Juárez Hidalgo_Santa Maria","1303300040013800",0.165811965811966
"Tepehuacán de Guerrero_Manantiales De Cerro Colorado","Tepehuacán de Guerrero_Santa Maria","130620143002A800",0.166952328717035
"Mixquiahuala de Juárez_Mixquiahuala  (Donfhi)","Mixquiahuala de Juárez_Canada","130410004002A800",0.168667518092806
"Mixquiahuala de Juárez_Mixquiahuala  (La Pena)","Mixquiahuala de Juárez_La Vega","130410041002A800",0.170514147688061
"Tecozautla_Barrio Morales","Tecozautla_La Mesilla","1305900190077800",0.173149540517961
"Ajacuba_La Huapilla","Ajacuba_Las Huertas","1300500340057800",0.175438596491228
"Jaltocán_Juarez","Jaltocán_Ahuayo","1303200140016800",0.177777777777778
"Mixquiahuala de Juárez_Mixquiahuala (Col. Taxhuada)","Mixquiahuala de Juárez_Canada","130410004002A800",0.179678193116327
"Metztitlán_Mineral Del Chico","Metztitlán_Jihuico","130370022007A800",0.17989417989418
"Tlahuelilpan_Tlanchinol","Tlahuelilpan_Miravalle","1307000050017800",0.182321940633961
"Pacula_Metzquititlan","Pacula_El Mezquite","1304700120042800",0.183333333333333
"Santiago de Anaya_La Joya (Fraccionamiento)","Santiago de Anaya_Santa Monica","1305500140059800",0.186120339608712
"Progreso de Obregón_Col. Tenhe (Mixquiahuala)","Progreso de Obregón_La Mora","1305000110029800",0.186172839506173
"Progreso de Obregón_Col. Tenhe (Mixquiahuala)","Progreso de Obregón_Donijha","1305000180029800",0.186172839506173
"Tianguistengo_San Jose Las Cruces","Tianguistengo_La Esperanza","1306800170038800",0.192696192696193
"Jaltocán_Puerto La Piedra","Jaltocán_Petacotita","1303200100016800",0.193464912280702
"San Agustín Tlaxiaca_San Agustin Tlaxiaca (Barrio Casa Grande)","San Agustín Tlaxiaca_Santa Barbara","1305200400023800",0.196020930366281
"Chilcuautla_San Juan Hueyapan","Chilcuautla_Santa Ana Batha","1301900110014800",0.197774128808612
"San Agustín Tlaxiaca_San Agustin Tlaxiaca  (Barrio Casa Grande)","San Agustín Tlaxiaca_Santa Barbara","1305200400023800",0.198837110601817
"Tepetitlán_Tianguistengo","Tepetitlán_Encinillas","1306400020024800",0.199929971988796
"Tepetitlán_Tianguistengo","Tepetitlán_Encinillas","1306400020024800",0.199929971988796
"Metepec_Carboneras","Metepec_Canada De Flores","1303500050018800",0.200231481481482
"Tecozautla_Col. 20 De Noviembre","Tecozautla_El Geiser","1305900490043800",0.200537634408602
"Pacula_Pisaflores","Pacula_Potrerillos","1304700180023800",0.20432617491441
"Pisaflores_San Bartolo Tutotepec","Pisaflores_Tripuente","1304900420013800",0.204714912280702
"Calnali_Barrio San Juan Mezcalpa","Huichapan_Barrio San Juan Mandho","1302901180078800",0.209239130434783
"La Misión_Barrio Santa Maria","La Misión_Naranjitas","1304000640022800",0.210364145658263
"El Arenal_Tepatepec","El Arenal_La Azteca","1300900310018800",0.211152882205514
"Apan_Tecolotitla","Atlapexco_Huitzotlaco","1301100160035800",0.212301587301587
"Metepec_Tecruz Copaza","Metepec_Pena Colorada","1303500150018800",0.212698412698413
"Tasquillo_Tenango De Doria","Tasquillo_Puente De Fierro","1305800380027800",0.214574898785425
"Tasquillo_Tenango De Doria","Tasquillo_Puente De Fierro","1305800380027800",0.214574898785425
"El Arenal_Colonia 20 De Mayo","El Arenal_La Mesa","1300900170018800",0.216199813258637
"Apan_Atlapexco","Apan_Acopinalco","130080002003A800",0.220923520923521
"Tecozautla_Ejido Tagui 3 (Localidad)","Tecozautla_La Paila","1305900210024800",0.230506822612086
"Yahualica_Xindho San Pedro","Yahualica_Xochitl","1308000240013800",0.236479207067442
"Yahualica_Xindho San Pedro","Yahualica_Xoxolpa","1308000250028800",0.236479207067442
"Yahualica_Xindho San Pedro","Yahualica_Xochitl","1308000240013800",0.236479207067442
"Yahualica_Xindho San Pedro","Yahualica_Xoxolpa","1308000250028800",0.236479207067442
"Huazalingo_Huejutla De Reyes","Huazalingo_Huilotitla I","1302600140019800",0.237516745828766
"Actopan_Agua Blanca De Iturbide","Actopan_La Pena","1300300200033800",0.263633857182244
"Actopan_Agua Blanca De Iturbide","Actopan_La Pena","1300300200033800",0.263633857182244
